objectID,isHighlight,accessionNumber,isPublicDomain,primaryImage,primaryImageSmall,constituents/0,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags/0,constituents/0/role,constituents/0/name,constituents/1/role,constituents/1/name,constituents/2/role,constituents/2/name,constituents/3/role,constituents/3/name,tags/1,tags/2,tags/3,tags/4,additionalImages/0,additionalImages/1,additionalImages/2,additionalImages/3,additionalImages/4,additionalImages/5,additionalImages/6,additionalImages/7,additionalImages/8,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,additionalImages/9,additionalImages/10,additionalImages/11,additionalImages/12,tags/14,tags/15,tags/16,tags/17,constituents/4/role,constituents/4/name,additionalImages/13,additionalImages/14,additionalImages/15,additionalImages/16,additionalImages/17,additionalImages/18,additionalImages/19,additionalImages/20,additionalImages/21,additionalImages/22
207219,false,1982.60.342,true,https://images.metmuseum.org/CRDImages/es/original/ES6412.jpg,https://images.metmuseum.org/CRDImages/es/web-large/ES6412.jpg,,European Sculpture and Decorative Arts,Snuffbox,Snuffbox in the form of a cat,,,,,,Factory,,Meissen Manufactory,"German, 1710–present",,Meissen Manufactory,German,1710,9999,ca. 1745,1740,1750,"Hard-paste porcelain, gold",Length: 2 5/8 in. (6.7 cm),"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Ceramics-Porcelain,,,2019-04-27T03:00:45.603Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/207219,Cats,Factory,Meissen Manufactory,,,,,,,,,,,https://images.metmuseum.org/CRDImages/es/original/ES6413.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207184,false,1982.60.304,true,https://images.metmuseum.org/CRDImages/es/original/ES6387.jpg,https://images.metmuseum.org/CRDImages/es/web-large/ES6387.jpg,,European Sculpture and Decorative Arts,Figure,Harlequin with Bird and Cat,,,,,,Modeler,,Johann Friedrich Eberlein,"German, 1695–1749",,Eberlein Johann Friedrich,,1695,1749,1743,1743,1743,Hard-paste porcelain,Height: 5 1/2 in. (14 cm),"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Ceramics-Porcelain,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/207184,Birds,Modeler,Johann Friedrich Eberlein,Factory,Meissen Manufactory,,,,,Men,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548681,false,26.8.122a–e,true,https://images.metmuseum.org/CRDImages/eg/original/26.8.122a-e_EGDP014314.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/26.8.122a-e_EGDP014314.jpg,,Egyptian Art,Bracelet,Cuff Bracelet with Cat Amulets,,New Kingdom,Dynasty 18,reign of Thutmose III,,,,,,,,,,,ca. 1479–1425 B.C.,-1479,-1479,"Gold, carnelian, lapis-lazuli, turquoise glass",,"Fletcher Fund, 1926",From,,,,Egypt,"Upper Egypt, Thebes","Wadi Gabbanat el-Qurud, Wadi D",Tomb of the 3 Foreign Wives of Thutmose III,,,,,,,2019-05-22T03:00:45.347Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/548681,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435887,false,59.9,true,https://images.metmuseum.org/CRDImages/ep/original/DP356136.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP356136.jpg,,European Paintings,Painting,The Silver Tureen,,,,,,Artist,,Jean Siméon Chardin,"French, Paris 1699–1779 Paris",,"Chardin, Jean Siméon",French,1699,1779,ca. 1728–30,1728,1730,Oil on canvas,30 x 42 1/2 in. (76.2 x 108 cm),"Fletcher Fund, 1959",,,,,,,,,,,,Paintings,,,2019-09-10T05:00:30.287Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435887,Animals,Artist,Jean Siméon Chardin,,,,,,,Fruit,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437703,false,89.15.7,true,https://images.metmuseum.org/CRDImages/ep/original/DP145945.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP145945.jpg,,European Paintings,Painting,A Kitchen,,,,,,Artist,,Hendrick Sorgh,"Dutch, Rotterdam 1609/11–1670 Rotterdam",,"Sorgh, Hendrick",Dutch,1609,1670,ca. 1643,1638,1648,Oil on wood,20 1/2 x 17 3/8 in. (52.1 x 44.1 cm),"Marquand Collection, Gift of Henry G. Marquand, 1889",,,,,,,,,,,,Paintings,,,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437703,Cats,Artist,Hendrick Sorgh,,,,,,,Fish,Cooking,Food,Kitchens,,,,,,,,,,Women,Servants,,,,,,,,,,,,,,,,,,,,,,,,,,,
470391,false,1999.243,true,https://images.metmuseum.org/CRDImages/cl/original/DP102858.jpg,https://images.metmuseum.org/CRDImages/cl/web-large/DP102858.jpg,,The Cloisters,Roundel,"Sorgheloos (""Carefree"") in Poverty",Netherlandish,,,,,,,,,,,,,,1510–20,1510,1520,"Colorless glass, vitreous paint and silver stain",Overall: 8 7/8 in. (22.5 cm),"The Cloisters Collection, 1999",,,,,,,,,,,,Glass-Stained,,,2019-09-14T05:02:12.083Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/470391,Interiors,,,,,,,,,Men,Cats,Dogs,Cooking,https://images.metmuseum.org/CRDImages/cl/original/cdi1999-243.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207267,false,1982.60.391,true,https://images.metmuseum.org/CRDImages/es/original/DT7187.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DT7187.jpg,,European Sculpture and Decorative Arts,Pendant,Pendant in the form of a seated cat,,,,,,,,,,,,,,,late 16th–early 17th century,1585,1615,Baroque pearl with enameled gold mounts and with pendant pearls,Height: 2 1/16 in. (5.2 cm),"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Metalwork-Gold and Platinum,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/207267,Pendants,,,,,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436834,false,17.190.21,true,https://images.metmuseum.org/CRDImages/ep/original/DP164793.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP164793.jpg,,European Paintings,Painting,Portrait of a Young Man; (reverse) Girl Making a Garland,,,,,,Artist,,Hans Süss von Kulmbach,"German, Kulmbach ca. 1480–1522 Nuremberg",,"Kulmbach, Hans Süss von",German,1480,1522,ca. 1508,1503,1513,Oil on poplar,7 x 5 1/2 in. (17.8 x 14 cm),"Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Paintings,,,2019-06-10T15:27:35.13Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436834,Girls,Artist,Hans Süss von Kulmbach,,,,,,,Men,Portraits,Cats,,https://images.metmuseum.org/CRDImages/ep/original/DP164794.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210,false,66.242.23,true,https://images.metmuseum.org/CRDImages/ad/original/DT2024.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT2024.jpg,,The American Wing,Painting,Emma Homan,American,,,,,Artist,,John Bradley,active 1832–47,,"Bradley, John",,1790,1890,ca. 1844,1841,1844,Oil on canvas,34 x 27 1/8 in. (86.4 x 68.9 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1966",,,,,,,,,,,,Paintings,,,2019-06-08T04:50:24.43Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/10210,Girls,Artist,John Bradley,,,,,,,Cats,Flowers,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316450,false,1991.436.8,true,https://images.metmuseum.org/CRDImages/ao/original/DP23122.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP23122.jpg,,"Arts of Africa, Oceania, and the Americas",Figure,Seated Feline,Tolita-Tumaco,,,,,,,,,,,,,,1st century B.C.–A.D. 4th century,-100,400,Ceramic,H. 5 1/2 × W. 4 1/2 × D. 6 1/4 in. (14 × 11.4 × 15.9 cm),"Gift of Timothy, Peter, and Jonathan Zorach, 1991",,,,,Colombia or Ecuador,,,,,,,Ceramics-Sculpture,,,2019-08-31T04:41:15.713Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316450,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13647,true,1989.66,true,https://images.metmuseum.org/CRDImages/ad/original/DT202.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT202.jpg,,The American Wing,Quilt,"Quilt Top, Crazy pattern",American,,,,,,,,,,,,,,ca. 1885,1882,1888,"Silk, satin, velvet, and cotton",60 3/4 x 52 in. (154.3 x 132.1 cm),"Gift of Tracey Blumenreich Zabar, 1989",Made in,,New York,,United States,Mid-Atlantic,,,,,,Textiles,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/13647,Birds,,,,,,,,,Fans,Cats,Horses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788033,false,59.533.1444,true,https://images.metmuseum.org/CRDImages/dp/original/DP883745.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883745.jpg,,Drawings and Prints,Print,Rural Sports: Cat in a Bowl,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"April 24, 1811",1811,1811,Hand-colored etching,"Plate: 9 11/16 × 13 3/4 in. (24.6 × 35 cm)
Sheet: 10 7/16 × 14 1/2 in. (26.5 × 36.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/788033,Satire,Artist,Thomas Rowlandson,Publisher,Thomas Tegg,,,,,Men,Women,Cats,Carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336222,true,19.73.1,true,https://images.metmuseum.org/CRDImages/dp/original/DP816026.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP816026.jpg,,Drawings and Prints,Print,Adam and Eve,,,,,,Artist,,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471,1528,1504,1504,1504,Engraving,9 7/8 x 7 7/8in. (25.1 x 20cm),"Fletcher Fund, 1919",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/336222,Birds,Artist,Albrecht Dürer,,,,,,,Cats,Rabbits,Snakes,Adam,https://images.metmuseum.org/CRDImages/dp/original/MM2218.jpg,https://images.metmuseum.org/CRDImages/dp/original/dp19.73.1.R.jpg,https://images.metmuseum.org/CRDImages/dp/original/DT646.jpg,https://images.metmuseum.org/CRDImages/dp/original/Fig 27.1.jpg,,,,,,Eve,Ox,,,,,,,,,,,,,,,,,,,,,,,,,,,
310478,false,1978.412.22,true,https://images.metmuseum.org/CRDImages/ao/original/DP348250.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP348250.jpg,,"Arts of Africa, Oceania, and the Americas",Altar,Feline Altar,Izapan,,,,,,,,,,,,,,1st century B.C.–A.D. 1st century,-100,100,Stone,H. 20 x  W. 24 1/2  x  D. 32 1/4 in. (50.8 x 62.2 x 81.9 cm),"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1963",,,Chiapas (?),,Mexico,Mesoamerica,,,,,,Stone-Sculpture,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/310478,Altars,,,,,,,,,Cats,,,,https://images.metmuseum.org/CRDImages/ao/original/vs1978_412_22a.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1978_412_22.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423661,false,19.52.13,true,https://images.metmuseum.org/CRDImages/dp/original/DP837163.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP837163.jpg,,Drawings and Prints,print ornament & architecture,Two Genii with a Cat and a Rat,,,,,,Artist,,Nicolaes de Bruyn,"Netherlandish,  Antwerp 1571–1656 Rotterdam",,"Bruyn, Nicolaes de",Netherlandish,1571,1656,1594,1594,1594,Engraving,Sheet: 2 3/8 × 3 7/8 in. (6 × 9.8 cm),"Gift of Junius S. Morgan, 1919",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/423661,Putti,Artist,Nicolaes de Bruyn,Publisher,Assuerus van Londerseel,,,,,Cats,Rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334638,false,1995.493,true,https://images.metmuseum.org/CRDImages/dp/original/DP807593.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP807593.jpg,,Drawings and Prints,Drawing,"A Cat Curled Up, Sleeping",,,,,,Artist,,Edouard Manet,"French, Paris 1832–1883 Paris",,"Manet, Edouard",French,1832,1883,1861,1861,1861,"Graphite, on ivory-colored paper",4 5/8 x 4 1/4 in.  (11.7 x 10.8 cm),"Bequest of Clifford A. Furst, by exchange, 1995",Made in,,,,France,,,,,,,Drawings,,,2019-05-24T04:46:04.46Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/334638,Sleeping,Artist,Edouard Manet,,,,,,,Cats,,,,https://images.metmuseum.org/CRDImages/dp/original/1995.493.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545970,false,45.4.5,true,https://images.metmuseum.org/CRDImages/eg/original/45.4.5_001.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/45.4.5_001.jpg,,Egyptian Art,"Figurine, Bastet, sistrum",Bastet holding sistrum,,Late Period–Ptolemaic Period,,,,,,,,,,,,,664–30 B.C.,-664,-30,Cupreous metal,H. 9.7 cm (3 13/16 in.); W. 3.8 cm (1 1/2 in.); D. 2.7 cm (1 1/16 in.),"Gift of David Dows, 1945",From,,,,Egypt,,,,,,,,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/545970,Musical Instruments,,,,,,,,,Cats,Goddess,,,https://images.metmuseum.org/CRDImages/eg/original/45.4.5_002.jpg,https://images.metmuseum.org/CRDImages/eg/original/45.4.5_003.jpg,https://images.metmuseum.org/CRDImages/eg/original/45.4.5_006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428829,false,2013.194,true,https://images.metmuseum.org/CRDImages/dp/original/DP832292.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP832292.jpg,,Drawings and Prints,Print Engraving,"The Letter E, from The Alphabet",,,,,,Artist,,Master ES,"German, active ca. 1450–67",,Master ES,German,1445,1467,1466–67,1466,1467,Engraving,5 9/16 × 4 1/2 in. (14.1 × 11.4 cm),"Gift of Mr. and Mrs. L. von Hoffmann, 2013",,,,,,,,,,,,Prints,,,2019-04-30T04:48:30.26Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/428829,Birds,Artist,Master ES,,,,,,,Men,Cats,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788953,false,59.533.1614,true,https://images.metmuseum.org/CRDImages/dp/original/DP884186.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884186.jpg,,Drawings and Prints,Print,Neighbourly Refreshment,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,1815,1815,1815,Hand-colored etching,Sheet: 13 9/16 × 9 3/4 in. (34.4 × 24.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/788953,Satire,Artist,Thomas Rowlandson,,,,,,,Couples,Men,Women,Roosters,,,,,,,,,,Cats,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,
334061,false,41.12.1,true,https://images.metmuseum.org/CRDImages/dp/original/DP230334.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP230334.jpg,,Drawings and Prints,Print,May Belfort,,,,,,Artist,,Henri de Toulouse-Lautrec,"French, Albi 1864–1901 Saint-André-du-Bois",,"Toulouse-Lautrec, Henri de",French,1864,1901,1895,1895,1895,Lithograph printed in four colors,31 1/2 x 24in. (80 x 61cm),"Gift of Bessie Potter Vonnoh, 1941",Made in,,,,France,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/334061,Women,Artist,Henri de Toulouse-Lautrec,Subject,May Belfort,,,,,Cats,Singers,,,https://images.metmuseum.org/CRDImages/dp/original/MM36826.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437376,false,71.17,true,https://images.metmuseum.org/CRDImages/ep/original/DP-1149-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1149-001.jpg,,European Paintings,Painting,A Cat Stealing Fish,,,,,,Artist,,Giuseppe Recco,"Italian, Neapolitan, 1634–1695",,"Recco, Giuseppe",Italian,1634,1695,late 1660s,1667,1669,Oil on canvas,38 x 50 1/2 in. (96.5 x 128.3 cm),"Purchase, 1871",,,,,,,,,,,,Paintings,,,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437376,Cats,Artist,Giuseppe Recco,,,,,,,Fish,Still Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788320,false,59.533.1554,true,https://images.metmuseum.org/CRDImages/dp/original/DP883985.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP883985.jpg,,Drawings and Prints,Print,"Quarter Day, or Clearing the Premises without Consulting Your Landlord",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,1814,1814,1814,Hand-colored etching,Sheet: 12 15/16 in. × 9 in. (32.8 × 22.9 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/788320,Satire,Artist,Thomas Rowlandson,,,,,,,Children,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53653,false,JP1672,true,https://images.metmuseum.org/CRDImages/as/original/DP141291.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP141291.jpg,,Asian Art,Print,A Woman and a Cat,Japan,Edo period (1615–1868),,,,Artist,,Kitagawa Utamaro,"Japanese, ca. 1754–1806",,Kitagawa Utamaro,Japanese,1754,1806,ca. 1793–94,1793,1794,One sheet of a triptych of polychrome woodblock prints; ink and color on paper,H. 15 1/8 in. (38.4 cm); W. 10 3/16 in. (25.9 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/53653,Women,Artist,Kitagawa Utamaro,,,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343770,false,"2001.451a, b",true,https://images.metmuseum.org/CRDImages/dp/original/DP809960.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP809960.jpg,,Drawings and Prints,Drawing,"Studies of a Gentian, Moth, Birds, Cats, Interlacing Motif, and Greek Frets (recto); Ornamental Studies with Figures (verso)",,,,,,Artist,,"Giorgio di Giovanni (""Giorgio da Siena"")","Italian, documented Siena 1538–died 1559 Siena",,"Giovanni, Giorgio di",Italian,1538,1559,1530–40,1530,1540,"Pen and two colors of brown ink, brush and watercolor over leadpoint or black chalk (recto); pen and light brown ink over leadpoint or black chalk (verso)",7 3/16 x 10 7/16 in.  (18.2 x 26.5 cm),"Purchase, Gift from the family of Howard J. Barnet, in his memory, 2001",,,,,,,,,,,,Drawings,,,2019-04-28T04:47:03.43Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/343770,Birds,Artist,"Giorgio di Giovanni (""Giorgio da Siena"")",,,,,,,Cats,Insects,Flowers,,https://images.metmuseum.org/CRDImages/dp/original/DP809961.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49467,false,1986.267.52,true,https://images.metmuseum.org/CRDImages/as/original/DT8382.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT8382.jpg,,Asian Art,Hanging scroll,Cat and Butterfly,China,Qing dynasty (1644–1911),,,,Artist,,Xugu (Zhu Huairen),"Chinese, 1823–1896",,Xugu (Zhu Huairen),Chinese,1823,1896,19th century,1823,1896,Hanging scroll; ink and color on paper,"Image: 52 3/4 × 25 3/4 in. (134 × 65.4 cm)
Overall with mounting: 86 1/4 × 31 3/4 in. (219.1 × 80.6 cm)
Overall with knobs: 86 1/4 in. × 35 5/8 in. (219.1 × 90.5 cm)","Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,,2019-04-02T03:00:47.7Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/49467,Cats,Artist,Xugu (Zhu Huairen),,,,,,,Butterflies,Flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671015,false,2015.300.40,true,https://images.metmuseum.org/CRDImages/as/original/DP-12232-024.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-024.jpg,,Asian Art,Hanging scroll,"The Third Princess with her Cat, from the ""New Herbs I"" (Wakana I)
 chapter The Tale of Genji (Genji monogatari}",Japan,Edo period (1615–1868),,,,Artist,,Tsukioka Settei,"Japanese, 1710–1786",,Tsukioka Settei,,1710,1786,18th century,1700,1799,Hanging scroll; ink and color on silk,"Image: 34 13/16 × 12 7/16 in. (88.5 × 31.6 cm)
Overall with mounting: 70 1/4 × 17 13/16 in. (178.5 × 45.2 cm)
Overall with knobs: 70 1/4 × 19 3/4 in. (178.5 × 50.2 cm)","Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",,,,,,,,,,,,Paintings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/671015,Scrolls,Artist,Tsukioka Settei,,,,,,,Princesses,Cats,,,https://images.metmuseum.org/CRDImages/as/original/DP-12232-023.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47358,false,23.225.26,true,https://images.metmuseum.org/CRDImages/as/original/54893.jpg,https://images.metmuseum.org/CRDImages/as/web-large/54893.jpg,,Asian Art,Group,Cat and Kittens,Japan,Meiji period (1868–1912),,,,,,,,,,,,,late 19th century,1867,1899,Unglazed pottery (Banko ware),H. 4 in. (10.2 cm); W. 4 1/2 in. (11.4 cm); D. 4 1/8 in. (10.5 cm),"Gift of Mrs. V. Everit Macy, 1923",,,,,,,,,,,,Ceramics,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/47358,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56780,false,JP2637,true,https://images.metmuseum.org/CRDImages/as/original/DP124510.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP124510.jpg,,Asian Art,Print,Parody of the Legend of Xu You and Chao Fu,Japan,Edo period (1615–1868),,,,Artist,,Okumura Masanobu,"Japanese, 1686–1764",,Masanobu Okumura,Japanese,1686,1764,ca. 1715,1705,1725,Monochrome woodblock print (sumie); ink on paper,11 3/8 x 16 1/4 in. (28.9 x 41.3 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/56780,Men,Artist,Okumura Masanobu,,,,,,,Women,Cats,Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265725,false,1987.1160,true,https://images.metmuseum.org/CRDImages/ph/original/DP170697.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DP170697.jpg,,Photographs,Autochrome,Cat and Sweetpeas,,,,,,Artist,,Moss,British,,Moss,British,,,ca. 1907,1905,1909,Autochrome,16.4 x 11.9 cm (6  7/16  x 4  11/16  in.),"Gift of Robert Hershkowitz, in memory of Samuel J. Wagstaff Jr., 1987",,,,,,,,,,,,Transparencies,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265725,Cats,Artist,Moss,,,,,,,Flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54747,false,14.76.61.87,true,https://images.metmuseum.org/CRDImages/as/original/DP211876.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP211876.jpg,,Asian Art,Album leaf,Cat Seen from Behind,Japan,Meiji period (1868–1912),,,,Artist,,Kawabata Gyokushō,"Japanese, 1842–1913",,Kawabata Gyokushō,Japanese,1842,1913,1868,1868,1868,Album leaf; ink and color on silk,13 1/2 x 10 7/8 in. (34.3 x 27.6 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/54747,Cats,Artist,Kawabata Gyokushō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375951,false,2007.49.508,true,https://images.metmuseum.org/CRDImages/dp/original/DP815325.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP815325.jpg,,Drawings and Prints,Print,Cat and Flowers,,,,,,Artist,,Edouard Manet,"French, Paris 1832–1883 Paris",,"Manet, Edouard",French,1832,1883,1869,1869,1869,Etching and aquatint; third (final) state; posthumous edition,"Plate: 7 7/8 × 5 7/8 in. (20 × 14.9 cm)
Sheet: 13 1/4 × 8 7/8 in. (33.7 × 22.5 cm)","Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Prints,,,2019-09-07T05:03:09.203Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/375951,Cats,Artist,Edouard Manet,,,,,,,Flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
